id,title,stage,concept_origin,generation_model,generation_prompt,product_type,source_bestseller,batch_id,replaces_design_id,generation_run_id,design_brief_id,provenance_class,best_color,created_at,updated_at,deleted_at
2878,50s cassette tee,mockup_approved,new,recraft-crisp,"line art cassette for a metalhead, funny mood, 5 colors",tee,,batch_20260609_3,,ad7f90b7-9406-bbe9-3e7e-493d7c9ebb6a,28781,legacy-pre-funnel,charcoal,2026-06-09T02:05:00+00:00,2026-06-09T03:05:00+00:00,
2879,90s microphone tee,live,new,recraft-crisp,"bold graphic microphone for a drummer, proud mood, 6 colors",tee,,batch_20260215_3,,19445e47-2420-8b39-d405-526bb7e2c67b,28791,full,navy,2026-02-15T21:20:00+00:00,2026-02-18T03:20:00+00:00,
2880,60s headphones tee,ready_for_ads,variation,fal-flux,"retro headphones for a metalhead, rebellious mood, 4 colors",tee,bs_96,batch_20260211_4,2874,1c308997-f649-9053-c52b-ac47087b89ad,28801,full,white,2026-02-11T10:24:00+00:00,2026-02-13T13:24:00+00:00,
2881,60s sheet music tee,published,variation,gpt-image-2,"watercolor sheet music for a saxophonist, funny mood, 6 colors",tee,bs_42,batch_20260107_4,2855,2fd9144c-6da9-795e-c41e-6632c7c2e01f,28811,full,charcoal,2026-01-07T17:39:00+00:00,2026-01-10T13:39:00+00:00,
2882,60s amplifier tee,approved,variation,gpt-image-2,"vintage amplifier for a saxophonist, rebellious mood, 6 colors",tee,bs_103,batch_20260316_6,2852,50e10046-d212-7bee-87e0-a5a926ffe0c0,28821,full,heather navy,2026-03-16T23:59:00+00:00,2026/03/18 21:59,
2883,60s microphone tee,ready_for_ads,variation,recraft-crisp,"bold graphic microphone for a metalhead, funny mood, 2 colors",tee,bs_77,batch_20260423_1,2844,4492d2b5-7e26-b5cd-715e-61afb4e8c82a,28831,legacy-pre-funnel,charcoal,2026-04-23T06:35:00+00:00,2026-04-23T21:35:00+00:00,
2884,70s turntable tee,ready_for_ads,variation,fal-flux,"distressed turntable for a metalhead, rebellious mood, 6 colors",tee,bs_110,batch_20260311_3,2865,b38699c0-7bce-8a01-e256-a3655ccb7641,28841,full,navy,2026-03-11T08:44:00+00:00,2026/03/13 18:44,
2885,70s piano keys tee,declined,new,fal-flux,"line art piano keys for a country fan, chill mood, 1 colors",tee,,batch_20260317_3,,c420e060-6486-c4cb-b64e-80c4860f57fb,28851,full,heather navy,2026-03-17T01:53:00+00:00,2026-03-19T14:53:00+00:00,
2886,80s turntable tee,declined,new,recraft-crisp,"watercolor turntable for a producer, nostalgic mood, 5 colors",tee,,batch_20260429_1,,2c81ae3d-ce26-6867-f3a4-be98f8773eb3,28861,full,white,2026/04/29 02:39,2026-04-30T15:39:00+00:00,
2887,90s amplifier tee,approved,new,gpt-image-2,"line art amplifier for a guitarist, funny mood, 5 colors",tee,,batch_20260316_5,,915b4a95-bd28-a03d-d4dd-7052995b7c19,28871,full,white,2026/03/16 18:49,2026-03-19T16:49:00+00:00,2026-06-05T23:20:00+00:00
2888,50s headphones tee,approved,new,nb2-4k,"distressed headphones for a producer, nostalgic mood, 5 colors",tee,,batch_20260121_3,,4f1eccd2-438e-0c3c-8584-ec5c90cc6207,28881,full,sports grey,2026-01-21T04:41:00+00:00,2026-01-22T02:41:00+00:00,
2889,60s guitar tee,live,new,recraft-crisp,"watercolor guitar for a drummer, nostalgic mood, 5 colors",tee,,batch_20260403_5,,d0cc0daa-eee1-5e73-0380-a49f584db43a,28891,full,heather navy,2026/04/03 11:29,2026-04-04T05:29:00+00:00,
2890,60s cassette tee,ready_for_ads,new,fal-flux,"retro cassette for a country fan, proud mood, 3 colors",tee,,batch_20260208_5,,2f3a2285-809f-0249-27ca-e49dc02897ff,28901,full,royal,2026-02-08T11:07:00+00:00,2026-02-08T15:07:00+00:00,
2891,70s vinyl record tee,ready_for_ads,new,recraft-crisp,"vintage vinyl record for a vinyl collector, nostalgic mood, 4 colors",tee,,batch_20260122_4,,29e1a86f-a42f-cf3b-3777-3a6a6128892c,28911,legacy-pre-funnel,charcoal,2026-01-22T19:01:00+00:00,2026-01-23T20:01:00+00:00,
2892,50s sheet music tee,approved,new,recraft-crisp,"distressed sheet music for a vinyl collector, nostalgic mood, 2 colors",tee,,batch_20260217_6,,98890e96-879e-f891-a2f9-665a8f573d55,28921,full,sports grey,2026-02-17T12:17:00+00:00,2026-02-19T00:17:00+00:00,
2893,70s vinyl record tee,declined,variation,gpt-image-2,"retro vinyl record for a country fan, chill mood, 5 colors",tee,bs_89,batch_20260417_6,2890,1b125400-2efa-c64a-8cdc-d2a903c923b1,28931,full,heather navy,2026-04-17T07:04:00+00:00,2026-04-19T03:04:00+00:00,
2894,90s amplifier tee,approved,new,gpt-image-2,"retro amplifier for a producer, proud mood, 5 colors",tee,,batch_20260213_6,,d7df3ac3-f22a-fcb4-95c2-08ab197cce82,28941,full,charcoal,2026-02-13T07:56:00+00:00,2026-02-15T21:56:00+00:00,
2895,  90s guitar tee,live,new,fal-flux,"distressed guitar for a guitarist, nostalgic mood, 2 colors",tee,,batch_20260503_6,,c4090df4-d48e-03bf-1b01-fa321269bf48,28951,full,royal,2026/05/03 19:32,2026-05-05T12:32:00+00:00,
2896,modern amplifier tee,published,variation,gpt-image-2,"watercolor amplifier for a guitarist, proud mood, 3 colors",tee,bs_99,batch_20260406_4,2880,f46cfba1-115f-3bb4-f1ae-d7dfaf548e25,28961,full,charcoal,2026-04-06T16:36:00+00:00,2026-04-08T11:36:00+00:00,
2897,  70s music notes tee,ready_for_ads,new,nb2-4k,"retro music notes for a metalhead, funny mood, 3 colors",tee,,batch_20260416_6,,e5bc70e6-d01b-195c-d871-17240be234c6,28971,full,royal,2026-04-16T05:34:00+00:00,2026-04-18T13:34:00+00:00,
2898,modern piano keys tee,live,new,gpt-image-2,"line art piano keys for a guitarist, rebellious mood, 3 colors",tee,,batch_20260524_2,,950d962d-6ba8-65a0-14b9-574440857a66,28981,full,black,2026/05/24 03:37,2026-05-24T14:37:00+00:00,
2899,60s microphone tee,live,variation,nb2-4k,"watercolor microphone for a drummer, rebellious mood, 4 colors",tee,bs_51,batch_20260121_3,2888,bd694732-fd01-d87a-80e1-a0ad5ed88685,28991,full,MG,2026-01-21T18:09:00+00:00,2026/01/24 09:09,
2900,50s music notes tee,live,variation,nb2-4k,"bold graphic music notes for a guitarist, chill mood, 1 colors",tee,bs_65,batch_20260411_6,2874,c5773a8e-b978-ce49-767f-8d25407fee2d,29001,full,sports grey,2026-04-11T09:57:00+00:00,2026/04/12 14:57,
2901,50s music notes tee,approved,new,nb2-4k,"vintage music notes for a producer, rebellious mood, 2 colors",tee,,batch_20260318_4,,144ee39b-04f5-3d2d-14fe-49be34dd34f7,29011,legacy-pre-funnel,MG,2026-03-18T23:53:00+00:00,2026-03-20T06:53:00+00:00,
2902,50s vinyl record tee,approved,variation,recraft-crisp,"bold graphic vinyl record for a vinyl collector, chill mood, 3 colors",tee,bs_80,batch_20260313_5,2868,87ec084a-3acf-ffc7-1af5-8e5dec32f873,29021,full,sports grey,2026-03-13T14:40:00+00:00,2026/03/14 18:40,
2903,  modern amplifier tee,approved,variation,gpt-image-2,"bold graphic amplifier for a saxophonist, nostalgic mood, 3 colors",tee,bs_8,batch_20260425_5,2881,eeffaf73-9643-a291-0d71-9d6a0f03f07e,29031,full,white,2026-04-25T10:27:00+00:00,2026-04-27T21:27:00+00:00,
2904,60s vinyl record tee,ready_for_ads,variation,recraft-crisp,"distressed vinyl record for a saxophonist, chill mood, 5 colors",tee,bs_69,batch_20260427_3,2880,37f65fbf-217a-7bb3-17dd-7c9771947ceb,29041,full,charcoal,2026-04-27T19:48:00+00:00,2026-04-29T22:48:00+00:00,
2905,70s guitar tee,declined,new,fal-flux,"line art guitar for a metalhead, rebellious mood, 2 colors",tee,,batch_20260420_4,,390c6dd9-3363-5a2e-b0cf-7c5f67c292bc,29051,full,sports grey,2026-04-20T19:04:00+00:00,2026/04/23 09:04,
2906,70s turntable tee,approved,new,nb2-4k,"retro turntable for a producer, nostalgic mood, 2 colors",tee,,batch_20260129_1,,ad79999e-9e4b-1a06-164d-8c80da623087,29061,full,sports grey,2026/01/29 18:48,2026/01/30 01:48,
2907,50s music notes tee,mockup_approved,variation,nb2-4k,"distressed music notes for a saxophonist, rebellious mood, 5 colors",tee,bs_88,batch_20260415_4,2896,5d3deced-1ff9-416e-30cf-01b1e939e604,29071,full,sports grey,2026-04-15T02:10:00+00:00,2026-04-16T14:10:00+00:00,
2908,70s guitar tee,mockup_approved,new,nb2-4k,"line art guitar for a guitarist, proud mood, 5 colors",tee,,batch_20260404_6,,757e5598-a253-387b-6836-32e4a2af6cb1,29081,full,white,2026-04-04T05:55:00+00:00,2026-04-04T22:55:00+00:00,
2909,  60s amplifier tee,approved,variation,recraft-crisp,"line art amplifier for a producer, proud mood, 4 colors",tee,bs_91,batch_20260429_1,2895,bd8dab8d-4e75-e576-b664-c1eb3f01c990,29091,full,charcoal,2026-04-29T22:25:00+00:00,2026-04-30T11:25:00+00:00,
2910,90s cassette tee,published,new,nb2-4k,"line art cassette for a vinyl collector, funny mood, 3 colors",tee,,batch_20260508_5,,0304e917-0919-ce0e-dd56-76b1ad70fc5c,29101,full,heather navy,2026/05/08 15:51,2026-05-08T21:51:00+00:00,
2911,70s guitar tee,declined,new,nb2-4k,"retro guitar for a saxophonist, rebellious mood, 2 colors",tee,,batch_20260214_4,,c23007b7-01c1-2a6c-f5a9-8078f13e8ddf,29111,legacy-pre-funnel,MG,2026-02-14T00:56:00+00:00,2026-02-14T09:56:00+00:00,
2912,modern amplifier tee,approved,new,gpt-image-2,"line art amplifier for a vinyl collector, nostalgic mood, 3 colors",tee,,batch_20260316_3,,d1e0a047-47bf-773a-4f74-391a801e6f51,29121,full,heather navy,2026-03-16T00:10:00+00:00,2026-03-18T06:10:00+00:00,
2913,90s guitar tee,mockup_approved,new,gpt-image-2,"vintage guitar for a vinyl collector, chill mood, 2 colors",tee,,batch_20260130_2,,fda3107c-d4fd-48f8-e82f-c336c57520d0,29131,full,MG,2026-01-30T00:31:00+00:00,2026-02-01T14:31:00+00:00,
2914,50s guitar tee,approved,variation,fal-flux,"distressed guitar for a classical musician, proud mood, 5 colors",tee,bs_74,batch_20260403_6,2874,b1be496f-5410-e091-b78d-bd4bb8d49d91,29141,full,sports grey,2026-04-03T11:17:00+00:00,2026/04/04 22:17,
2915,50s vinyl record tee,published,variation,recraft-crisp,"vintage vinyl record for a drummer, proud mood, 2 colors",tee,bs_53,batch_20260608_1,2897,ff780b06-2522-5d25-3f29-c5bdf57f3de9,29151,full,heather navy,2026-06-08T06:55:00+00:00,2026-06-09T08:55:00+00:00,
2916,50s guitar tee,approved,new,nb2-4k,"watercolor guitar for a metalhead, rebellious mood, 4 colors",tee,,batch_20260329_1,,5e0f8261-579a-2d57-0c87-e2434ea3446b,29161,full,sports grey,2026-03-29T22:53:00+00:00,2026-03-31T08:53:00+00:00,2026-03-29T20:04:00+00:00
2917,80s amplifier tee,live,variation,nb2-4k,"bold graphic amplifier for a saxophonist, proud mood, 4 colors",tee,,batch_20260514_4,2896,ce7b3ff7-1b73-4b0c-9832-3605956904af,29171,full,white,2026-05-14T10:03:00+00:00,2026-05-16T11:03:00+00:00,
2918,modern music notes tee,approved,new,nb2-4k,"line art music notes for a guitarist, proud mood, 5 colors",tee,,batch_20260223_4,,8cb7d218-d8d6-5040-0827-82139252b6d5,29181,full,royal,2026/02/23 08:09,2026-02-24T13:09:00+00:00,
2919,60s turntable tee   ,live,new,recraft-crisp,"watercolor turntable for a saxophonist, proud mood, 4 colors",tee,,batch_20260422_2,,7a4ab135-3c3b-50fc-0418-a08ec67891c9,29191,full,navy,2026-04-22T09:36:00+00:00,2026-04-24T10:36:00+00:00,
2920,80s piano keys tee,mockup_approved,new,recraft-crisp,"retro piano keys for a country fan, funny mood, 4 colors",tee,,batch_20260112_4,,d6ea67b7-0f8d-4469-298f-44b16ab05ac0,29201,full,heather navy,2026-01-12T08:32:00+00:00,2026-01-15T02:32:00+00:00,2026-05-31T20:31:00+00:00
2921,90s cassette tee,live,new,recraft-crisp,"bold graphic cassette for a producer, rebellious mood, 4 colors",tee,,batch_20260301_6,,8e5c4c7d-3581-f430-75e9-01cd674f1ece,29211,full,white,2026-03-01T20:20:00+00:00,2026/03/02 12:20,
2922,modern guitar tee,declined,variation,recraft-crisp,"vintage guitar for a producer, nostalgic mood, 3 colors",tee,bs_49,batch_20260122_5,2899,f5f3bf97-b71f-b910-fe96-2d0b72c8af8c,29221,full,charcoal,2026/01/22 11:49,2026-01-22T14:49:00+00:00,
2923,  50s sheet music tee,live,variation,recraft-crisp,"bold graphic sheet music for a drummer, chill mood, 3 colors",tee,bs_99,batch_20260325_3,2900,2c2c37a5-ff70-407b-9d6b-de91d6a4548b,29231,full,black,2026/03/25 21:10,2026-03-26T17:10:00+00:00,
2924,50s microphone tee,approved,new,nb2-4k,"distressed microphone for a country fan, chill mood, 3 colors",tee,,batch_20260304_6,,89011767-e38a-7977-2387-abc846524fd5,29241,full,sports grey,2026/03/04 16:16,2026-03-06T06:16:00+00:00,
2925,70s amplifier tee,published,variation,recraft-crisp,"watercolor amplifier for a saxophonist, nostalgic mood, 3 colors",tee,bs_95,batch_20260217_5,2908,f530549d-9fc8-25ef-182d-eee7f8b8f121,29251,full,heather navy,2026-02-17T05:28:00+00:00,2026-02-19T21:28:00+00:00,
2926,60s cassette tee,approved,variation,fal-flux,"vintage cassette for a drummer, rebellious mood, 5 colors",tee,bs_65,batch_20260411_4,2910,41e28938-8aa2-c09b-4909-e23275bf9796,29261,full,black,2026-04-11T04:30:00+00:00,2026-04-11T07:30:00+00:00,
2927,60s piano keys tee,declined,new,recraft-crisp,"line art piano keys for a guitarist, proud mood, 4 colors",tee,,batch_20260124_3,,a190c51e-865c-9132-cbfe-5465eb631398,29271,full,heather navy,2026-01-24T15:42:00+00:00,2026-01-25T18:42:00+00:00,
2928,70s cassette tee,ready_for_ads,new,fal-flux,"distressed cassette for a drummer, nostalgic mood, 3 colors",tee,,batch_20260602_6,,b0a96ad2-298f-4508-0d6a-f0093a351670,29281,full,heather navy,2026-06-02T01:40:00+00:00,2026-06-03T01:40:00+00:00,
2929,60s piano keys tee,mockup_approved,variation,nb2-4k,"line art piano keys for a country fan, proud mood, 1 colors",tee,,batch_20260101_5,2914,9231dbcd-f418-910c-db68-63cad9e10beb,29291,legacy-pre-funnel,sports grey,2026-01-01T23:15:00+00:00,2026-01-01T23:15:00+00:00,
2930,  70s vinyl record tee,declined,new,gpt-image-2,"retro vinyl record for a saxophonist, nostalgic mood, 1 colors",tee,,batch_20260216_6,,7f6dd1c8-5b51-196d-7169-e293bf190180,29301,legacy-pre-funnel,heather navy,2026-02-16T19:21:00+00:00,2026-02-18T04:21:00+00:00,
2931,50s piano keys tee,ready_for_ads,new,fal-flux,"distressed piano keys for a guitarist, nostalgic mood, 3 colors",tee,,batch_20260526_3,,05d05a63-b6d5-021d-de84-0f66e5a0cd96,29311,full,white,2026-05-26T11:57:00+00:00,2026-05-28T23:57:00+00:00,
2932,50s microphone tee,live,variation,gpt-image-2,"watercolor microphone for a guitarist, nostalgic mood, 3 colors",tee,,batch_20260313_1,2923,1e355ddc-7639-dfb6-aa94-101e00093f1a,29321,full,heather navy,2026/03/13 06:37,2026-03-13T18:37:00+00:00,
2933,modern guitar tee,ready_for_ads,new,nb2-4k,"distressed guitar for a country fan, proud mood, 4 colors",tee,,batch_20260226_6,,87a9eae7-8882-5bcf-8e32-a1bd360e2fa8,29331,full,black,2026-02-26T23:58:00+00:00,2026-03-01T05:58:00+00:00,2026-02-21T05:21:00+00:00
2934,70s microphone tee,live,new,fal-flux,"retro microphone for a saxophonist, proud mood, 3 colors",tee,,batch_20260316_6,,33b82271-f0ae-4954-0031-2d1e859437b7,29341,full,white,2026-03-16T14:39:00+00:00,2026-03-17T19:39:00+00:00,
2935,80s microphone tee,live,variation,recraft-crisp,"line art microphone for a saxophonist, nostalgic mood, 3 colors",tee,bs_95,batch_20260610_5,2903,d66309c9-fa23-25e3-380c-592bc38daa5f,29351,full,navy,2026-06-10T23:06:00+00:00,2026-06-12T21:06:00+00:00,2026-02-27T02:47:00+00:00
2936,90s vinyl record tee,approved,variation,fal-flux,"vintage vinyl record for a drummer, funny mood, 3 colors",tee,bs_25,batch_20260529_3,2925,2341cefb-3b6a-9eb6-d211-8dcb0c2197fd,29361,full,navy,2026-05-29T02:58:00+00:00,2026-05-29T04:58:00+00:00,
2937,70s piano keys tee,approved,variation,fal-flux,"distressed piano keys for a producer, nostalgic mood, 4 colors",tee,bs_56,batch_20260301_3,2914,a00134d2-172c-6973-afa9-cf7b3ef8d55e,29371,full,sports grey,2026-03-01T12:55:00+00:00,2026/03/04 09:55,
2938,80s turntable tee,approved,new,recraft-crisp,"bold graphic turntable for a saxophonist, chill mood, 1 colors",tee,,batch_20260216_6,,fb6d05f7-54b8-4df6-a180-a7a8f1bd1168,29381,full,charcoal,2026-02-16T10:27:00+00:00,2026/02/16 10:27,
2939,90s turntable tee,approved,new,nb2-4k,"line art turntable for a producer, funny mood, 3 colors",tee,,batch_20260505_4,,8990bd5e-857d-22fe-c0d9-a648cab3d9cb,29391,full,navy,2026-05-05T17:47:00+00:00,2026-05-08T08:47:00+00:00,
2940,70s guitar tee,ready_for_ads,variation,fal-flux,"line art guitar for a drummer, funny mood, 2 colors",tee,,batch_20260122_5,2932,014788c4-be9e-0758-861e-b12061dc58d8,29401,full,charcoal,2026-01-22T11:36:00+00:00,2026-01-25T01:36:00+00:00,2026/05/01 21:00
2941,50s sheet music tee,gate_review,new,fal-flux,"distressed sheet music for a metalhead, chill mood, 3 colors",tee,,batch_20260108_1,,6d33a117-caa4-0a0d-e465-f6bedd7f7607,29411,unlinked-post-funnel,sports grey,2026-01-08T15:48:00+00:00,2026-01-09T16:48:00+00:00,
2942,90s sheet music tee,approved,new,gpt-image-2,"retro sheet music for a producer, proud mood, 4 colors",tee,,batch_20260107_5,,852c69a2-972c-b13a-bca6-b256c3dbf1db,29421,full,royal,2026-01-07T09:31:00+00:00,2026-01-08T12:31:00+00:00,
2943,50s headphones tee,approved,variation,gpt-image-2,"distressed headphones for a country fan, rebellious mood, 3 colors",tee,bs_59,batch_20260504_4,2907,6cc541e7-c2fe-6254-5348-aae23a4c547c,29431,full,heather navy,2026-05-04T19:00:00+00:00,2026-05-05T15:00:00+00:00,
2944,50s microphone tee,live,new,fal-flux,"distressed microphone for a drummer, chill mood, 2 colors",tee,,batch_20260221_1,,9015fbce-8380-5de5-f696-fa32ec6534b6,29441,full,charcoal,2026-02-21T10:19:00+00:00,2026-02-21T10:19:00+00:00,
2945,60s amplifier tee,live,new,fal-flux,"distressed amplifier for a producer, rebellious mood, 4 colors",tee,,batch_20260124_1,,1285a133-2850-2b68-d54c-b988ccac4e13,29451,full,royal,2026-01-24T04:57:00+00:00,2026/01/24 23:57,
2946,70s vinyl record tee,ready_for_ads,variation,nb2-4k,"bold graphic vinyl record for a country fan, chill mood, 3 colors",tee,bs_77,batch_20260203_3,2920,76c40104-c29e-d455-ba96-c752979f2bf9,29461,full,MG,2026-02-03T19:27:00+00:00,2026-02-06T01:27:00+00:00,
2947,50s guitar tee,mockup_approved,variation,nb2-4k,"retro guitar for a drummer, nostalgic mood, 3 colors",tee,bs_119,batch_20260421_2,2909,a5613c9c-da3e-ff7f-9a49-be17fc0f96be,29471,full,MG,2026-04-21T00:38:00+00:00,2026-04-23T10:38:00+00:00,
2948,70s headphones tee,ready_for_ads,new,recraft-crisp,"vintage headphones for a guitarist, rebellious mood, 6 colors",tee,,batch_20260419_5,,7d30f767-91be-ae9a-fef3-b303f581609e,29481,full,sports grey,2026-04-19T12:23:00+00:00,2026/04/22 09:23,
2949,60s guitar tee,live,new,fal-flux,"line art guitar for a saxophonist, proud mood, 2 colors",tee,,batch_20260327_5,,4a36874b-6cd3-4f81-c1f2-49c4a57c96d1,29491,full,navy,2026-03-27T00:04:00+00:00,2026/03/28 20:04,2026-06-09T15:22:00+00:00
2950,60s piano keys tee,mockup_approved,new,fal-flux,"line art piano keys for a vinyl collector, nostalgic mood, 4 colors",tee,,batch_20260330_3,,e9e71bde-6d6a-2694-f1a7-6bcffa8f3673,29501,full,charcoal,2026-03-30T11:10:00+00:00,2026-04-01T12:10:00+00:00,
2951,  50s amplifier tee,published,variation,nb2-4k,"watercolor amplifier for a vinyl collector, funny mood, 2 colors",tee,bs_45,batch_20260102_6,2923,3c6ac291-31d3-b844-7923-21854f74284e,29511,full,charcoal,2026-01-02T14:28:00+00:00,2026-01-03T22:28:00+00:00,
2952,90s guitar tee,live,new,nb2-4k,"line art guitar for a classical musician, rebellious mood, 4 colors",tee,,batch_20260124_1,,39f7ad21-d6dc-3c28-efe5-9f4dc03462af,29521,full,royal,2026-01-24T16:41:00+00:00,2026-01-25T04:41:00+00:00,
2953,90s music notes tee,approved,variation,nb2-4k,"line art music notes for a guitarist, nostalgic mood, 3 colors",tee,bs_78,batch_20260207_4,2944,2ed8dd17-4aa0-87bd-5d2b-a8fe85b6b74c,29531,full,heather navy,2026-02-07T13:59:00+00:00,2026-02-07T14:59:00+00:00,
2954,50s vinyl record tee,published,variation,nb2-4k,"vintage vinyl record for a metalhead, chill mood, 3 colors",tee,bs_1,batch_20260210_2,2916,495a9bc5-bb5f-065b-a3c2-551ba90f5e9d,29541,full,royal,2026-02-10T07:31:00+00:00,2026-02-13T00:31:00+00:00,
2955,80s cassette tee,published,variation,fal-flux,"retro cassette for a classical musician, proud mood, 3 colors",tee,bs_28,batch_20260108_4,2930,e41a398f-13bc-1b2d-ab27-42d838d5a7cc,29551,full,white,2026-01-08T14:07:00+00:00,2026-01-10T08:07:00+00:00,
2956,90s cassette tee,approved,variation,recraft-crisp,"bold graphic cassette for a drummer, nostalgic mood, 4 colors",tee,bs_99,batch_20260310_5,2944,912519f7-cbb3-c060-cd05-f8e9950c3861,29561,full,charcoal,2026-03-10T09:29:00+00:00,2026-03-10T21:29:00+00:00,
